CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,600,718,600,0
718,598,718,598,8.0321
717,595,717,595,12.7
717,593,717,593,8.0321
717,590,717,590,12.048
717,586,717,586,16.064
716,576,716,576,40.361
716,572,716,572,16.064
716,563,716,563,36.145
716,559,716,559,16.064
716,556,716,556,12.048
716,553,716,553,12.048
717,541,717,541,48.36
717,535,717,535,24.096
716,531,716,531,16.559
716,527,716,527,16.064
716,524,716,524,12.048
715,517,715,517,28.398
714,513,714,513,16.559
714,510,714,510,12.048
713,504,713,504,24.429
711,500,711,500,17.96
710,498,710,498,8.9802
709,492,709,492,24.429
708,489,708,489,12.7
708,486,708,486,12.048
708,483,708,483,12.048
708,482,708,482,4.0161
708,481,708,481,4.0161
709,475,709,475,24.429
710,473,710,473,8.9802
710,471,710,471,8.0321
711,470,711,470,5.6796
711,469,711,469,4.0161
712,466,712,466,12.7
712,464,712,464,8.0321
713,461,713,461,12.7
714,459,714,459,8.9802
714,458,714,458,4.0161
714,457,714,457,4.0161
715,456,715,456,5.6796
716,454,716,454,8.9802
717,454,717,454,4.0161
717,453,717,453,4.0161
717,453,717,453,0
718,452,718,452,5.6796
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
718,452,718,452,0
