CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,598,718,598,0
718,597,718,597,4.0161
718,596,718,596,4.0161
717,593,717,593,12.7
717,591,717,591,8.0321
716,585,716,585,24.429
716,581,716,581,16.064
715,573,715,573,32.379
714,566,714,566,28.398
713,558,713,558,32.379
713,554,713,554,16.064
712,551,712,551,12.7
711,545,711,545,24.429
707,530,707,530,62.346
705,524,705,524,25.4
702,514,702,514,41.929
700,504,700,504,40.956
699,501,699,501,12.7
698,493,698,493,32.379
696,487,696,487,25.4
695,483,695,483,16.559
695,479,695,479,16.064
694,475,694,475,16.559
694,472,694,472,12.048
695,470,695,470,8.9802
695,469,695,469,4.0161
696,469,696,469,4.0161
696,468,696,468,4.0161
696,468,696,468,0
697,467,697,467,5.6796
698,467,698,467,4.0161
700,467,700,467,8.0321
702,467,702,467,8.0321
704,468,704,468,8.9802
707,468,707,468,12.048
708,468,708,468,4.0161
709,468,709,468,4.0161
710,468,710,468,4.0161
710,467,710,467,4.0161
711,467,711,467,4.0161
711,466,711,466,4.0161
712,465,712,465,5.6796
712,464,712,464,4.0161
713,463,713,463,5.6796
713,462,713,462,4.0161
714,461,714,461,5.6796
714,461,714,461,0
714,460,714,460,4.0161
715,459,715,459,5.6796
715,458,715,458,4.0161
715,458,715,458,0
716,457,716,457,5.6796
716,457,716,457,0
716,457,716,457,0
716,456,716,456,4.0161
717,456,717,456,4.0161
717,456,717,456,0
717,456,717,456,0
717,455,717,455,4.0161
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
717,455,717,455,0
