CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.78,594.45,717,593,0
714.44,593.51,717,592,4.0161
714.44,593.51,717,592,0
713.75,591.63,717,590,8.0321
713.41,590.7,717,589,4.0161
712.04,586.94,717,585,16.064
711.35,585.06,717,583,8.0321
710.32,582.24,717,580,12.048
709.3,579.42,717,577,12.048
707.15,570.63,718,568,36.367
705.78,566.87,718,564,16.064
705.34,562.77,719,560,16.559
703.63,558.07,719,555,20.08
702.26,554.31,719,551,16.064
701.14,548.33,720,545,24.429
700.37,543.29,721,540,20.478
697.97,536.72,721,533,28.112
697.53,532.62,722,529,16.559
695.13,526.04,722,522,28.112
692.39,518.53,722,514,32.129
691.36,515.71,722,511,12.048
689.21,506.91,723,502,36.367
688.53,505.03,723,500,8.0321
686.81,500.34,723,495,20.08
686.04,495.3,724,490,20.478
685.26,490.26,725,485,20.478
684.83,486.16,726,481,16.559
684.4,482.06,727,477,16.559
683.37,479.24,727,474,12.048
684.22,475.73,729,471,14.48
684.47,473.51,730,469,8.9802
684.13,472.57,730,468,4.0161
684.38,470.35,731,466,8.9802
683.7,468.47,731,464,8.0321
684.89,465.91,733,462,11.359
685.15,463.69,734,460,8.9802
685.74,462.4,735,459,5.6796
686.34,461.12,736,458,5.6796
687.28,460.78,737,458,4.0161
688.81,459.15,739,457,8.9802
689.75,458.81,740,457,4.0161
690.69,458.47,741,457,4.0161
691.63,458.13,742,457,4.0161
693.17,456.5,744,456,8.9802
693.17,456.5,744,456,0
694.11,456.16,745,456,4.0161
695.05,455.81,746,456,4.0161
696.58,454.19,748,455,8.9802
697.52,453.85,749,455,4.0161
699.06,452.22,751,454,8.9802
700.94,451.54,753,454,8.0321
701.88,451.19,754,454,4.0161
705.63,449.82,758,454,16.064
706.57,449.48,759,454,4.0161
707.51,449.14,760,454,4.0161
708.45,448.79,761,454,4.0161
708.45,448.79,761,454,0
708.45,448.79,761,454,0
709.39,448.45,762,454,4.0161
709.39,448.45,762,454,0
709.39,448.45,762,454,0
709.39,448.45,762,454,0
