719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.75,602.22,719,602
719.4,601.28,719,601
719.06,600.34,719,600
718.37,598.46,719,598
717,594.71,719,594
716.66,593.77,719,593
715.29,590.01,719,589
713.57,585.31,719,584
713.48,582.15,720,581
712.02,575.23,721,574
711.93,572.07,722,571
710.38,561.99,724,561
709.7,560.11,724,559
709.18,552.85,726,552
708.31,544.65,728,544
707.19,538.67,729,538
707.45,536.45,730,536
705.64,528.59,731,528
705.03,518.17,734,518
704.26,513.13,735,513
705.02,506.47,738,507
704.33,504.59,738,505
705.69,496.64,742,498
705.26,492.54,743,494
705.08,486.22,745,488
704.65,482.12,746,484
704.56,478.96,747,481
703.87,477.08,747,479
703.69,470.76,749,473
703.95,468.53,750,471
704.2,466.31,751,469
704.45,464.09,752,467
705.05,462.81,753,466
704.96,459.65,754,463
705.22,457.43,755,461
705.81,456.14,756,460
706.41,454.86,757,459
707,453.58,758,458
707,453.58,758,458
707.6,452.3,759,457
708.54,451.95,760,457
708.2,451.01,760,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
709.14,450.67,761,456
