CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
716,598,716,598,0
716,598,716,598,0
716,598,716,598,0
716,598,716,598,0
716,598,716,598,0
716,598,716,598,0
716,597,716,597,4.0161
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,597,716,597,0
716,596,716,596,4.0161
716,596,716,596,0
716,595,716,595,4.0161
716,594,716,594,4.0161
716,592,716,592,8.0321
716,591,716,591,4.0161
717,588,717,588,12.7
717,587,717,587,4.0161
717,580,717,580,28.112
717,574,717,574,24.096
717,568,717,568,24.096
717,562,717,562,24.096
717,558,717,558,16.064
717,555,717,555,12.048
716,543,716,543,48.36
716,538,716,538,20.08
716,531,716,531,28.112
715,519,715,519,48.36
715,514,715,514,20.08
715,506,715,506,32.129
714,499,714,499,28.398
713,489,713,489,40.361
713,483,713,483,24.096
712,476,712,476,28.398
712,471,712,471,20.08
712,467,712,467,16.064
712,464,712,464,12.048
712,459,712,459,20.08
712,457,712,457,8.0321
712,456,712,456,4.0161
712,454,712,454,8.0321
712,453,712,453,4.0161
712,452,712,452,4.0161
712,451,712,451,4.0161
712,450,712,450,4.0161
712,450,712,450,0
712,450,712,450,0
712,450,712,450,0
712,449,712,449,4.0161
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
712,449,712,449,0
