CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,600,716,600,0
716,599,716,599,4.0161
716,599,716,599,0
717,598,717,598,5.6796
717,597,717,597,4.0161
717,596,717,596,4.0161
717,593,717,593,12.048
717,590,717,590,12.048
718,588,718,588,8.9802
718,583,718,583,20.08
718,579,718,579,16.064
718,572,718,572,28.112
718,566,718,566,24.096
719,561,719,561,20.478
719,555,719,555,24.096
718,546,718,546,36.367
718,544,718,544,8.0321
718,533,718,533,44.177
718,529,718,529,16.064
718,519,718,519,40.161
717,509,717,509,40.361
717,504,717,504,20.08
716,496,716,496,32.379
715,486,715,486,40.361
715,480,715,480,24.096
715,472,715,472,32.129
715,469,715,469,12.048
715,465,715,465,16.064
715,462,715,462,12.048
716,457,716,457,20.478
716,455,716,455,8.0321
716,453,716,453,8.0321
716,453,716,453,0
716,451,716,451,8.0321
716,450,716,450,4.0161
716,450,716,450,0
716,450,716,450,0
716,449,716,449,4.0161
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
716,449,716,449,0
717,449,717,449,4.0161
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
717,449,717,449,0
