725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
725.04,599.22,725,601
724.7,598.29,725,600
724.01,596.41,725,598
723.33,594.53,725,596
723.58,592.31,726,594
723.24,591.37,726,593
723.15,588.21,727,590
722.46,586.33,727,588
722.03,582.23,728,584
720.22,574.37,729,576
720.14,571.21,730,573
718.42,566.51,730,568
716.87,556.43,732,558
716.1,551.39,733,553
715.48,540.97,736,543
715.56,532.43,739,535
715.81,530.2,740,533
716.14,519.44,744,523
715.02,513.46,745,517
714.76,503.98,748,508
713.29,497.06,749,501
714.49,494.49,751,499
713.8,492.61,751,497
715.07,481.51,756,487
716.52,476.72,759,483
717.02,472.28,761,479
716.85,465.96,763,473
716.85,465.96,763,473
717.95,460.23,766,468
718.2,458.01,767,466
718.46,455.79,768,464
719.31,452.28,770,461
719.31,452.28,770,461
719.9,451,771,460
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
719.56,450.06,771,459
