CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.37,596.24,720,596,0
721.71,595.3,720,595,4.0161
721.71,595.3,720,595,0
721.71,595.3,720,595,0
721.12,594.02,719,594,5.6796
721.12,594.02,719,594,0
721.46,593.08,719,593,4.0161
722.15,591.2,719,591,8.0321
721.89,588.98,718,589,8.9802
723.61,584.28,718,584,20.08
723.7,581.12,717,581,12.7
725.16,574.2,716,574,28.398
728.59,564.81,716,564,40.161
729.36,559.77,715,559,20.478
732.19,549.1,714,548,44.359
733.31,543.12,713,542,24.429
735.71,536.54,713,535,28.112
736.74,533.72,713,532,12.048
740.26,521.17,712,519,52.363
742.41,512.37,711,510,36.367
743.27,504.17,709,502,33.117
744.39,498.19,708,496,24.429
745.85,491.27,707,489,28.398
746.97,485.29,706,483,24.429
747.15,478.97,704,477,25.4
746.98,473.59,702,472,21.627
747.76,468.55,701,467,20.478
747.16,467.27,700,466,5.6796
747.25,464.11,699,463,12.7
746.49,457.44,696,457,26.941
745.3,454.88,694,455,11.359
742.22,451.63,690,453,17.96
738.81,449.31,686,452,16.559
739.15,448.37,686,451,4.0161
736.42,444.19,682,448,20.08
735.48,443.84,681,448,4.0161
733.95,442.22,679,447,8.9802
732.07,441.53,677,447,8.0321
732.07,441.53,677,447,0
730.79,442.13,676,448,5.6796
729.85,441.78,675,448,4.0161
729.85,441.78,675,448,0
728.91,441.44,674,448,4.0161
728.57,442.38,674,449,4.0161
728.57,442.38,674,449,0
727.28,442.98,673,450,5.6796
726.34,442.63,672,450,4.0161
726.34,442.63,672,450,0
726,443.57,672,451,4.0161
726,443.57,672,451,0
725.06,443.23,671,451,4.0161
725.06,443.23,671,451,0
725.06,443.23,671,451,0
725.06,443.23,671,451,0
725.06,443.23,671,451,0
724.72,444.17,671,452,4.0161
724.72,444.17,671,452,0
724.72,444.17,671,452,0
724.72,444.17,671,452,0
724.72,444.17,671,452,0
723.78,443.83,670,452,4.0161
723.78,443.83,670,452,0
723.78,443.83,670,452,0
723.78,443.83,670,452,0
723.44,444.77,670,453,4.0161
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
723.44,444.77,670,453,0
