CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.75,603.92,725,606,0
726.41,602.98,725,605,4.0161
726.07,602.04,725,604,4.0161
724.7,598.29,725,600,16.064
723.92,593.25,726,595,20.478
722.89,590.43,726,592,12.048
723.15,588.21,727,590,8.9802
722.46,586.33,727,588,8.0321
723.06,585.04,728,587,5.6796
720.82,573.09,730,575,48.858
719.11,568.39,730,570,20.08
717.3,560.53,731,562,32.379
717.56,558.31,732,560,8.9802
717.47,555.15,733,557,12.7
715.66,547.29,734,549,32.379
716.42,540.63,737,543,26.941
715.9,533.37,739,536,29.237
716.07,527.98,741,531,21.627
715.98,524.82,742,528,12.7
716.23,522.6,743,526,8.9802
715.28,511.24,746,515,45.79
714.5,506.2,747,510,20.478
713.64,498,749,502,33.117
713.21,493.9,750,498,16.559
712.86,492.96,750,497,4.0161
712.94,484.41,753,489,34.313
713.79,480.91,755,486,14.48
714.64,477.41,757,483,14.48
715.14,472.96,759,479,17.96
715.4,470.74,760,477,8.9802
714.97,466.64,761,473,16.559
715.22,464.42,762,471,8.9802
715.82,463.14,763,470,5.6796
715.13,461.26,763,468,8.0321
715.73,459.98,764,467,5.6796
715.38,459.04,764,466,4.0161
715.29,455.88,765,463,12.7
714.61,454,765,461,8.0321
715.21,452.71,766,460,5.6796
714.86,451.78,766,459,4.0161
715.8,451.43,767,459,4.0161
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
715.8,451.43,767,459,0
