720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
720.69,598.12,720,598
721.03,597.18,720,597
721.03,597.18,720,597
721.03,597.18,720,597
722.06,594.36,720,594
722.74,592.49,720,592
724.37,590.95,721,590
725.74,587.19,721,586
726.77,584.37,721,583
729.85,575.92,721,574
730.29,571.82,720,570
732.69,565.24,720,563
734.74,559.61,720,557
734.83,556.45,719,554
737.32,546.71,718,544
738.96,533.47,715,531
738.71,531.25,714,529
740.35,518.01,711,516
738.31,511.94,707,511
737.8,507.49,705,507
736.44,499.55,701,500
735.93,495.1,699,496
736.37,491,698,492
735.86,486.56,696,488
735.26,485.28,695,487
734.67,484,694,486
731.59,480.75,690,484
731,479.46,689,483
728.52,477.5,686,482
728.27,475.27,685,480
727.33,474.93,684,480
726.23,469.21,681,475
725.03,466.64,679,473
722.9,463.73,676,471
721.37,462.11,674,470
719.23,459.2,671,468
718.64,457.92,670,467
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
718.13,453.48,668,463
