720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
720.25,597.78,721,598
719.91,596.84,721,597
720.85,596.5,722,597
720.51,595.56,722,596
720.51,595.56,722,596
720.42,592.4,723,593
720.33,589.23,724,590
720.58,587.01,725,588
720.15,582.91,726,584
719.12,580.09,726,581
718.94,573.77,728,575
718.17,568.73,729,570
717.3,560.53,731,562
716.87,556.43,732,558
716.1,551.39,733,553
716.1,551.39,733,553
717.27,537.12,739,540
717.1,530.8,741,534
717.77,520.97,745,525
717.25,513.71,747,518
716.81,509.61,748,514
717.41,508.33,749,513
718.59,494.06,755,500
719.44,490.56,757,497
719.86,482.95,760,490
720.36,478.51,762,486
720.02,477.57,762,485
720.78,470.91,765,479
720.69,467.74,766,476
721.2,463.3,768,472
722.73,461.68,770,471
723.33,460.39,771,470
723.33,460.39,771,470
724.52,457.83,773,468
724.18,456.89,773,467
724.78,455.61,774,466
724.78,455.61,774,466
724.78,455.61,774,466
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
724.43,454.67,774,465
