CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.08,603.83,712,607,0
710.43,602.89,712,606,4.0161
711.71,602.3,713,605,5.6796
712.05,601.36,713,604,4.0161
713.08,598.54,713,601,12.048
714.45,594.78,713,597,16.064
715.48,591.96,713,594,12.048
715.82,591.02,713,593,4.0161
717.2,587.27,713,589,16.064
718.66,580.35,712,582,28.398
721.06,573.77,712,575,28.112
721.15,570.61,711,572,12.7
722.86,565.91,711,567,20.08
724.07,556.77,709,558,37.026
724.75,554.9,709,556,8.0321
725.96,545.76,707,547,37.026
727.94,531.58,704,533,57.501
728.03,528.41,703,530,12.7
728.12,525.25,702,527,12.7
729.76,512.01,699,514,53.581
730.19,507.91,698,510,16.559
732.09,496.89,696,499,44.901
732.27,490.57,694,493,25.4
732.27,490.57,694,493,0
730.66,480.4,689,484,41.348
729.81,476.9,687,481,14.48
730.24,472.8,686,477,16.559
730.33,469.64,685,474,12.7
730.07,467.42,684,472,8.9802
730.07,467.42,684,472,0
729.22,463.91,682,469,14.48
728.63,462.63,681,468,5.6796
728.03,461.35,680,467,5.6796
727.78,459.13,679,465,8.9802
727.18,457.84,678,464,5.6796
725.14,451.78,674,459,25.715
722.66,449.81,671,458,12.7
723.01,448.87,671,457,4.0161
722.07,448.52,670,457,4.0161
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
722.07,448.52,670,457,0
