CursorPosX,CursorPosY,HandPosX,HandPosy,dVelocity
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
717.87,597.09,717,598,0
718.21,596.15,717,597,4.0161
718.55,595.21,717,596,4.0161
718.9,594.27,717,595,4.0161
719.93,591.46,717,592,12.048
719.93,591.46,717,592,0
721.64,586.76,717,587,20.08
722.67,583.94,717,584,12.048
723.7,581.12,717,581,12.048
726.44,573.61,717,573,32.129
728.24,565.75,716,565,32.379
729.96,561.05,716,560,20.08
730.64,559.17,716,558,8.0321
733.48,548.5,715,547,44.359
735.62,539.7,714,538,36.367
737.08,532.78,713,531,28.398
737.77,530.9,713,529,8.0321
739.32,520.82,711,519,40.956
739.84,513.56,709,512,29.237
739.51,502.8,705,502,43.254
739.35,497.42,703,497,21.627
739.53,491.09,701,491,25.4
739.62,487.93,700,488,12.7
738.86,481.27,697,482,26.941
739.04,474.95,695,476,25.4
738.18,471.44,693,473,14.48
736.99,468.88,691,471,11.359
737.33,467.94,691,470,4.0161
735.2,465.03,688,468,14.48
734.26,464.69,687,468,4.0161
733.67,463.4,686,467,5.6796
733.41,461.18,685,465,8.9802
732.82,459.9,684,464,5.6796
732.56,457.68,683,462,8.9802
731.71,454.18,681,459,14.48
731.12,452.89,680,458,5.6796
730.18,452.55,679,458,4.0161
730.18,452.55,679,458,0
730.18,452.55,679,458,0
729.58,451.27,678,457,5.6796
729.58,451.27,678,457,0
729.58,451.27,678,457,0
729.58,451.27,678,457,0
729.58,451.27,678,457,0
729.58,451.27,678,457,0
729.58,451.27,678,457,0
729.58,451.27,678,457,0
728.64,450.93,677,457,4.0161
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
728.64,450.93,677,457,0
