718.55,595.21,717,596
718.9,594.27,717,595
719.24,593.34,717,594
719.58,592.4,717,593
720.61,589.58,717,590
721.3,587.7,717,588
721.98,585.82,717,586
725.07,577.37,717,577
726.44,573.61,717,573
727.13,571.73,717,571
731.58,559.52,717,558
733.3,554.82,717,553
736.04,547.31,717,545
739.72,540.13,718,537
741.44,535.44,718,532
743.84,528.86,718,525
746.92,520.41,718,516
749.32,513.83,718,509
750.79,506.91,717,502
751.9,500.93,716,496
753.96,495.3,716,490
754.23,485.81,713,481
754.41,479.49,711,475
754.5,476.33,710,472
752.71,472.48,707,469
751.86,468.98,705,466
750.32,467.36,703,465
748.03,459.07,698,458
746.83,456.5,696,456
743.42,454.19,692,455
741.54,453.5,690,455
739.06,451.54,687,454
736.59,449.57,684,453
735.05,447.94,682,452
734.46,446.66,681,451
733.52,446.32,680,451
733.52,446.32,680,451
732.58,445.97,679,451
731.98,444.69,678,450
731.98,444.69,678,450
731.04,444.35,677,450
731.04,444.35,677,450
731.04,444.35,677,450
730.1,444.01,676,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
729.16,443.66,675,450
728.22,443.32,674,450
727.88,444.26,674,451
727.88,444.26,674,451
727.88,444.26,674,451
726.94,443.92,673,451
726.6,444.86,673,452
725.32,445.45,672,453
725.32,445.45,672,453
725.32,445.45,672,453
724.97,446.39,672,454
724.97,446.39,672,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
724.03,446.05,671,454
723.69,446.99,671,455
723.69,446.99,671,455
